Mol,DH,TDS,DG,Temp,gf_w_40,gf_w_80,gf_w_120,gf_w_160,gf_w_200,gf_w_240,gf_w_280,gf_w_320,gf_w_360,gf_w_400,gf_w_440,gf_w_480,gf_w_520,gf_w_560,gf_w_600,gf_w_640,gf_w_680,gf_w_720,gf_w_760,gf_w_800,gf_w_840,gf_w_880,gf_w_920,gf_w_960,gf_w_1000,gf_w_1040,gf_w_1080,gf_w_1120,gf_w_1160,gf_w_1200,gf_w_1240,gf_w_1280,gf_w_1320,gf_w_1360,gf_w_1400,gf_w_1440,gf_w_1480,gf_w_1520,gf_w_1560,gf_w_1600,gf_w_1640,gf_w_1680,gf_w_1720,gf_w_1760,gf_w_1800,gf_w_1840,gf_w_1880,gf_w_1920,gf_w_1960,gf_w_2000,gf_w_2040,gf_w_2080,gf_w_2120,gf_w_2160,gf_w_2200,gf_w_2240,gf_w_2280,gf_w_2320,gf_w_2360,gf_w_2400,gf_w_2440,gf_w_2480,gf_w_2520,gf_w_2560,gf_w_2600,gf_w_2640,gf_w_2680,gf_w_2720,gf_w_2760,gf_w_2800,gf_w_2840,gf_w_2880,gf_w_2920,gf_w_2960,gf_w_3000,gf_w_3040,gf_w_3080,gf_w_3120,gf_w_3160,gf_w_3200,gf_w_3240,gf_w_3280,gf_w_3320,gf_w_3360,gf_w_3400,gf_w_3440,gf_w_3480,gf_w_3520,gf_w_3560,gf_w_3600,gf_w_3640,gf_w_3680,gf_w_3720,gf_w_3760,gf_w_3800,gf_w_3840,gf_w_3880,gf_w_3920,gf_w_3960,gf_w_4000,gf_w_4040,gf_w_4080,gf_w_4120,gf_w_4160,gf_w_4200,gf_w_4240,gf_w_4280,gf_w_4320,gf_w_4360,gf_w_4400,gf_w_4440,gf_w_4480,gf_w_4520,gf_w_4560,gf_w_4600,gf_w_4640,gf_w_4680,gf_w_4720,gf_w_4760,gf_w_4800,gf_w_4840,gf_w_4880,gf_w_4920,gf_w_4960,gf_w_5000,gf_w_5040,gf_w_5080,gf_w_5120,gf_w_5160,gf_w_5200,gf_w_5240,gf_w_5280,gf_w_5320,gf_w_5360,gf_w_5400,gf_w_5440,gf_w_5480,gf_w_5520,gf_w_5560,gf_w_5600,gf_w_5640,gf_w_5680,gf_w_5720,gf_w_5760,gf_w_5800,gf_w_5840,gf_w_5880,gf_w_5920,gf_w_5960,gf_w_6000,gf_w_6040,gf_w_6080,gf_w_6120,gf_w_6160,gf_w_6200,gf_w_6240,gf_w_6280,gf_w_6320,gf_w_6360,gf_w_6400
0130nit_water,-7.77,-4.06,-3.71,298,0.018415425,0.074450593,0.167643641,0.297163021,0.461834115,0.66033204,0.890917293,1.151303377,1.438932787,1.751490543,2.087184156,2.444635343,2.822593998,3.21953758,3.633221985,4.060638119,4.498104943,4.941695382,5.387280754,5.830292476,6.266185415,6.690754534,7.100313511,7.493065693,7.870710672,8.23868957,8.606569378,8.992697574,9.432421053,9.973843769,10.64828712,11.27836341,11.04144727,9.057288988,5.69950555,2.224910141,-0.378408881,-1.727688824,-1.876523225,-1.073265184,0.394608922,2.247412304,4.093437582,5.126907476,4.067995237,-0.235156873,-7.956453867,-18.02228869,-28.64531169,-38.06374949,-44.79784455,-47.34264736,-43.22922642,-30.24942226,-8.880247358,16.95151731,38.81331912,53.47668866,62.55428251,67.14660264,68.07853787,66.05174981,61.56735562,55.07736146,47.34264956,39.05908238,30.68771683,22.28055046,13.84011741,5.392677369,-2.893542991,-10.90001068,-18.40997858,-25.18784825,-31.01466772,-35.71359882,-39.21653234,-41.55228422,-42.69868568,-42.61044874,-41.31884262,-39.00998847,-35.87749024,-32.11266473,-27.92504836,-23.51323027,-19.02520011,-14.57561139,-10.27498743,-6.239521725,-2.568104056,0.655535396,3.366192988,5.572950445,7.305895283,8.595876582,9.435766352,9.808374101,9.690697049,9.111655391,8.172567724,6.982712508,5.669883655,4.379578735,3.241497249,2.347286135,1.748220171,1.435198278,1.383134014,1.550443324,1.866464746,2.245894121,2.602767583,2.866399863,2.999661045,3.003305289,2.891021307,2.66661539,2.336720657,1.903133391,1.359836315,0.708673229,-0.035483456,-0.856468222,-1.738032862,-2.665356406,-3.611620646,-4.544000827,-5.418738786,-6.179097528,-6.774631061,-7.167000876,-7.334768019,-7.273142117,-6.997125381,-6.541684253,-5.944989498,-5.240508413,-4.457241741,-3.619339397,-2.749176497,-1.869381358,-1.000717211,-0.163651025,0.619761459,1.324066261,1.926728914,2.412148409,2.770854816,3.000040918,3.101275685,3.080945438,2.94902146,2.71836976,2.404904355,2.026611317,1.601987986,1.149736066,0.687887329,0.233081966
0131nit_water,-8.22,-4.88,-3.34,298,0.026511401,0.107039177,0.24060209,0.425805662,0.660935116,0.943966452,1.272166755,1.641942901,2.049162527,2.48977554,2.96010079,3.456774913,3.976613016,4.516255533,5.071816487,5.639040038,6.213291928,6.789809487,7.363964658,7.930942267,8.485655112,9.022913597,9.537988397,10.02862066,10.49663834,10.94884499,11.39799263,11.87071255,12.4203366,13.11651248,14.00216065,14.89417221,14.94731262,13.26514252,10.21553028,7.024937477,4.631193786,3.392717196,3.272205877,4.057043755,5.489381943,7.298531749,9.059996505,9.877051651,8.348155063,3.197746985,-5.843793449,-17.70295771,-30.44337694,-42.06620657,-50.89369884,-54.96235749,-51.66537326,-38.88971789,-17.27422059,9.038708166,31.31166419,46.69564033,56.83487779,62.775527,65.20283049,64.69918559,61.60281168,56.42065757,49.86057992,42.65967635,35.08507395,27.17111086,18.95430121,10.48001558,1.890922431,-6.604106697,-14.74601274,-22.24223052,-28.81210853,-34.24427567,-38.41357641,-41.30439433,-42.87966135,-43.08676727,-41.95665894,-39.69663412,-36.51705443,-32.6294291,-28.2506274,-23.57385918,-18.7493748,-13.91324169,-9.213810603,-4.825464992,-0.96398994,2.218436469,4.673810029,6.415679754,7.485030749,7.933836195,7.849237653,7.30283808,6.345382159,5.056429976,3.546973556,1.915433904,0.263009847,-1.289764835,-2.63045329,-3.675802631,-4.375379208,-4.715513645,-4.693548829,-4.334870761,-3.713528169,-2.923971732,-2.063158975,-1.211222518,-0.426238984,0.247030052,0.768942331,1.094706862,1.194261231,1.059813551,0.712500801,0.202598476,-0.422819058,-1.137028438,-1.919797784,-2.758901324,-3.642808098,-4.551911565,-5.4410238,-6.233389921,-6.845815086,-7.209834717,-7.28162703,-7.044669208,-6.512587988,-5.719265375,-4.70151378,-3.502318203,-2.174883661,-0.781829081,0.606733787,1.932857634,3.147236282,4.206610243,5.073955218,5.719315633,6.123894997,6.287353463,6.223485091,5.950866305,5.49406149,4.886168284,4.168673454,3.381374196,2.557425913,1.723324673,0.896483807,0.09325109,-0.668247928,-1.369900756
0132nit_water,-8.15,-5.01,-3.14,298,0.028630025,0.115538614,0.259511361,0.458791367,0.711181735,1.013947651,1.363692743,1.756466161,2.188114825,2.655061139,3.154721867,3.685454197,4.245675991,4.832917384,5.443416402,6.072381011,6.714318332,7.36343088,8.01357664,8.658126709,9.289776847,9.901253237,10.48617516,11.0404302,11.56414595,12.06254629,12.54635592,13.03926875,13.59516784,14.29163713,15.18193087,16.08554102,16.14338159,14.43005635,11.2994954,8.00280804,5.527308775,4.258396117,4.151608908,4.969922248,6.432561762,8.268688737,10.1462808,11.38885518,10.63596253,6.138067554,-3.039085304,-16.05076148,-30.59850979,-44.06597383,-54.13262952,-58.70439923,-55.37635681,-42.19129389,-20.23751823,5.669280127,27.14480619,42.38816393,53.03651515,59.97957086,63.72361661,64.63960379,63.03134183,58.86678686,52.92467859,45.88711422,38.16846649,30.01281617,21.55325699,12.87044553,4.037620248,-4.724013988,-13.21493046,-21.15765171,-28.26555214,-34.30562093,-39.17840479,-42.86593843,-45.24753449,-46.21044527,-45.80071524,-44.18564628,-41.52592049,-37.98783081,-33.77908035,-29.14100006,-24.31141117,-19.50165718,-14.90411825,-10.70235511,-7.026190251,-3.957692643,-1.523155138,0.339328579,1.702290928,2.632730133,3.180273624,3.370434799,3.230151407,2.849421694,2.376132772,1.936411349,1.626388859,1.500670527,1.581713817,1.885740601,2.417194902,3.166421143,4.08997176,5.117462536,6.172747559,7.170400416,8.018078,8.650201832,9.044705541,9.196262906,9.10069157,8.737711642,8.075923943,7.098634352,5.822377025,4.317640098,2.667366293,0.942023373,-0.810584309,-2.55176628,-4.241756042,-5.841670674,-7.307290377,-8.595302867,-9.669122882,-10.49414709,-11.03641033,-11.27591934,-11.21325568,-10.86666688,-10.2637159,-9.435979622,-8.425849676,-7.279364145,-6.039716254,-4.747439267,-3.446956469,-2.18664935,-1.006223832,0.063101718,0.998496757,1.784944227,2.414508419,2.887931775,3.209980791,3.389445521,3.438987541,3.374236056,3.212327477,2.970948669,2.668332558,2.322331592,1.950837422,1.570125454
0134nit_water,-10.47,-6.35,-4.12,298,0.022118275,0.089462047,0.201725651,0.358505541,0.559178668,0.802478402,1.086226228,1.407783944,1.764820419,2.155451196,2.577877137,3.029936724,3.509265465,4.013380906,4.539095641,5.082799538,5.640624577,6.207862308,6.7786931,7.34656487,7.905107866,8.44916883,8.975619941,9.483664092,9.975563528,10.45686695,10.93524987,11.41955578,11.92262885,12.46831401,13.08838983,13.69060297,13.70657621,12.40701778,9.649534254,5.698449456,1.148048878,-2.964205071,-5.610969853,-6.232767897,-4.781425367,-1.540173813,2.909846293,7.056980876,7.706486456,1.355409918,-12.81300691,-31.97060961,-51.58264156,-67.75584497,-77.77204578,-80.97026932,-76.04515408,-61.28066241,-36.66065832,-4.864335275,27.19652634,54.69244994,77.66107061,95.3017028,106.9179049,112.135218,111.0518158,105.3550192,96.66574973,86.11773633,74.10984348,60.9088585,46.77595213,32.03675215,17.04677043,2.192443646,-12.02071107,-25.21776647,-37.04722589,-47.20557969,-55.43273156,-61.50428706,-65.15815863,-66.20665231,-64.65898951,-60.88224607,-55.39299796,-48.72475487,-41.41735223,-33.95980917,-26.75252835,-20.1580556,-14.47260479,-9.818496331,-6.187302711,-3.483529498,-1.57780776,-0.326949707,0.413474212,0.783021934,0.895863313,0.831646463,0.659811352,0.486811972,0.483722802,0.823539257,1.641309504,3.015944305,4.888050941,7.07964407,9.414172519,11.77697546,14.08297146,16.25435711,18.20660733,19.82964206,20.95467476,21.39096452,20.98093944,19.6449906,17.41269517,14.40183616,10.77542274,6.694884944,2.304000352,-2.264789398,-6.895150771,-11.49095581,-15.93455641,-20.08634416,-23.81003087,-26.99200547,-29.55448608,-31.44985444,-32.62054769,-32.97323366,-32.40404509,-30.8668017,-28.42298077,-25.21174174,-21.422128,-17.25142083,-12.86449969,-8.404888337,-4.026080702,0.124338026,3.921741331,7.289011871,10.19997062,12.66151602,14.68224072,16.25897438,17.39258025,18.09315437,18.39494561,18.34129696,17.95400776,17.25693345,16.28389574,15.08260803,13.69780091,12.16383677,10.50671051,8.749490397
0136met_water,-6.17,-4.93,-1.24,298,0.011492263,0.046467907,0.104679813,0.18568708,0.288741202,0.412681157,0.555924664,0.716574727,0.892744235,1.083135439,1.28743839,1.506103819,1.739656499,1.987888216,2.249636723,2.522494526,2.803215563,3.088319106,3.374654601,3.659628092,3.941353201,4.218884789,4.492756301,4.766101309,5.04565757,5.341804464,5.672115476,6.068876502,6.57752474,7.245913628,8.105029131,8.92920293,8.554898214,5.923724959,2.202125152,-0.453444862,-1.370596929,-1.708602108,-2.641251981,-4.056822751,-5.192512278,-5.555883704,-5.222938181,-4.940547247,-5.796272047,-8.457539359,-12.69358371,-17.6112421,-22.25052109,-25.94687303,-28.5350228,-30.31862287,-31.63183641,-32.75814214,-33.86119291,-34.71001848,-34.01865498,-28.90276857,-15.90864099,6.172888673,33.73287866,54.46623394,67.21106059,73.95219246,76.19768625,75.06172776,71.37797915,65.78899954,58.81849746,50.918196,42.51347635,33.91137019,25.33140042,16.9146814,8.745373293,0.876844829,-6.636298415,-13.69032416,-20.0800453,-25.49371074,-29.58691173,-32.2127855,-33.55798586,-33.8269686,-33.22095668,-31.8908272,-29.92373913,-27.37999168,-24.38950404,-21.1119322,-17.68209718,-14.22887379,-10.89803275,-7.87070518,-5.312286844,-3.334391307,-1.972487746,-1.180982864,-0.832971537,-0.771436019,-0.880510805,-1.088163769,-1.350872477,-1.640065197,-1.924620176,-2.156541152,-2.26945767,-2.185144419,-1.834729224,-1.188223923,-0.268349629,0.893283427,2.260932572,3.779538317,5.358318866,6.883731532,8.249499651,9.362026281,10.15211682,10.57750752,10.62224662,10.29366065,9.617998522,8.63891185,7.405975937,5.974113848,4.401885117,2.749432162,1.076707155,-0.558786913,-2.104758413,-3.516187542,-4.755803003,-5.794562783,-6.611864487,-7.196093916,-7.543270398,-7.659407368,-7.558631389,-7.26127916,-6.792706362,-6.181838967,-5.459892815,-4.658845564,-3.810422979,-2.94541657,-2.092827103,-1.279891091,-0.530795246,0.136248164,0.707731641,1.174928978,1.534363492,1.787152516,1.938416354,1.996685154,1.972871183,1.879563405,1.730403279,1.539485593
0137ethb_water,-6.76,-5.46,-1.3,298,0.017319135,0.070031676,0.157799689,0.280178429,0.436546976,0.625817239,0.846158474,1.094884111,1.368511759,1.66337193,1.97650238,2.306122153,2.651465252,3.012175125,3.387220573,3.774109972,4.169238752,4.568549252,4.968223416,5.364751089,5.754823058,6.135724999,6.506101167,6.867454767,7.225710127,7.59228524,7.987999862,8.452147012,9.048969375,9.852944404,10.91066849,11.95697176,11.68587767,9.027881286,5.392247178,3.067804021,2.505001061,2.171531076,0.844131669,-1.049025946,-2.450915353,-2.783414859,-2.158592377,-1.369732198,-1.615271981,-3.913714951,-8.558034967,-15.00759702,-22.2227113,-29.09145007,-34.86172817,-39.24780275,-42.41388037,-44.74086231,-46.4423608,-47.24088818,-45.72511622,-38.78846649,-22.85691282,3.083669586,34.79206684,59.08146083,74.59770966,83.18809999,86.59296912,86.13792601,82.77531094,77.21061707,69.97847972,61.50768309,52.18624522,42.36124984,32.34684988,22.37526077,12.59913434,3.130715146,-5.924008231,-14.41447069,-21.96407223,-28.20896113,-32.92343034,-36.09163275,-37.91383431,-38.58875821,-38.29012106,-37.1610657,-35.30383518,-32.82706493,-29.94292068,-26.87559343,-23.79048351,-20.83125118,-18.12584339,-15.7706826,-13.81335916,-12.24663573,-11.01204616,-10.02157187,-9.177181279,-8.39008235,-7.600618626,-6.777310554,-5.896038729,-4.941169193,-3.894006317,-2.73395617,-1.445902126,-0.023542036,1.51802966,3.141914726,4.839376522,6.615528701,8.462652276,10.32753342,12.10266411,13.65437752,14.85924803,15.64138759,15.97909643,15.88539891,15.38752388,14.49693684,13.21579464,11.56968235,9.61476687,7.432470573,5.118797886,2.764552365,0.445287256,-1.777764569,-3.853547036,-5.73616712,-7.385074912,-8.757417329,-9.824247409,-10.57203373,-11.00268796,-11.13564264,-10.99750508,-10.61826274,-10.03020812,-9.268124991,-8.368885135,-7.370574681,-6.314039795,-5.235968413,-4.16738539,-3.134682863,-2.159901091,-1.26123259,-0.452215104,0.258424759,0.866192245,1.370536741,1.774553457,2.083989808,2.30662447,2.451279801,2.527109368,2.543757508
0138pro_water,-7.22,-6.17,-1.05,298,0.025086382,0.101340863,0.228022401,0.404226172,0.628970399,0.900778773,1.217235054,1.574740117,1.968557315,2.393586346,2.845404396,3.320784414,3.817493847,4.333609357,4.866697096,5.413038615,5.967649898,6.524901994,7.079341671,7.625780905,8.15924665,8.67539188,9.171385979,9.647523659,10.10954882,10.5701949,11.053917,11.60977492,12.32225427,13.28772485,14.56212857,15.88365473,15.96931827,13.7389041,10.50080595,8.44228488,8.009593159,7.758443482,6.517789885,4.678370626,3.250046909,2.809114818,3.245903708,3.727542613,2.943238942,-0.309197595,-6.486594356,-15.05066956,-24.742278,-34.11552641,-42.11547206,-48.1137139,-52.25905192,-55.08689496,-56.93661699,-57.54750883,-55.35880416,-47.09906052,-29.20546698,-0.954552629,32.66325866,58.29008239,75.12403601,84.87897574,89.26137798,89.57079747,86.78706301,81.59415956,74.52138757,66.00264777,56.43273265,46.21926046,35.7100045,25.16337459,14.77687829,4.698031387,-4.92083287,-13.89695029,-21.89897744,-28.47570564,-33.3855521,-36.62636127,-38.39303432,-38.89384407,-38.31939475,-36.82740096,-34.54416228,-31.61672188,-28.31743061,-24.91718888,-21.65023423,-18.72304995,-16.29541213,-14.46362142,-13.24123396,-12.54248818,-12.22857189,-12.14813097,-12.15040548,-12.11478822,-11.96878724,-11.69273512,-11.28857127,-10.75462179,-10.0846927,-9.268542201,-8.294912892,-7.142635942,-5.790940428,-4.225410007,-2.43648066,-0.417735397,1.812640174,4.182993966,6.559118361,8.791471703,10.73735943,12.29359559,13.40514265,14.05252269,14.24148051,13.98879473,13.33033587,12.32335262,11.03000971,9.513505819,7.835062832,6.054565015,4.233440449,2.434524186,0.719723402,-0.851540776,-2.225451904,-3.358846624,-4.228505908,-4.839610939,-5.222109123,-5.414391605,-5.448056576,-5.345886868,-5.130119002,-4.829517659,-4.483800986,-4.137474229,-3.822470437,-3.546475039,-3.304411202,-3.084732986,-2.877349992,-2.675995067,-2.480488849,-2.296136355,-2.13159208,-1.99224742,-1.879353348,-1.791032554,-1.723059898,-1.668922485,-1.619557524,-1.564385395
0140dim_water,-7.53,-5.99,-1.54,298,0.016216641,0.065830367,0.149262932,0.267049205,0.419360048,0.605451113,0.82339746,1.070244165,1.342800978,1.638883486,1.957821226,2.299641981,2.663822497,3.04874687,3.451512592,3.867725768,4.292416276,4.720898917,5.149093345,5.573408201,5.990594862,6.398166469,6.795706339,7.186578323,7.578455031,7.982043239,8.414999714,8.912614636,9.522146587,10.28029104,11.2019628,12.28496815,13.51876744,14.88960353,16.37621728,17.89266477,19.02181559,18.87727269,17.00380026,14.13892383,11.52023967,9.889001322,9.056446814,7.776065868,4.245681744,-2.55478,-11.9939935,-22.24796396,-31.42547303,-38.29779037,-42.50624342,-44.58445003,-45.16466189,-44.72828161,-43.57077902,-41.73574806,-38.74880586,-33.41131022,-24.26847335,-10.68983473,6.271952067,24.22493894,39.69202792,49.96198524,56.07400096,58.92296159,59.14465274,57.22959183,53.61488463,48.70069366,42.85820567,36.41549059,29.6337106,22.69873204,15.73371511,8.820682259,2.039736271,-4.462162008,-10.52511897,-15.90024114,-20.2761859,-23.39984642,-25.14030033,-25.57587237,-24.91433075,-23.41608863,-21.31377433,-18.78436138,-15.94612076,-12.87989459,-9.658711798,-6.411705972,-3.326783489,-0.651404265,1.379498593,2.618767684,3.035464409,2.704546785,1.778391117,0.466483474,-1.048094817,-2.626447713,-4.16387982,-5.593584691,-6.863770056,-7.930407756,-8.744282224,-9.240753884,-9.351909844,-9.026340403,-8.255610276,-7.090056732,-5.616029419,-3.930446657,-2.136676815,-0.337336764,1.37394709,2.917059333,4.224818351,5.242154375,5.931382968,6.26793557,6.257983435,5.941914646,5.3794373,4.629399105,3.738067883,2.741898284,1.67291495,0.564745266,-0.542446828,-1.606686628,-2.586830315,-3.445951397,-4.15325467,-4.684508971,-5.023407373,-5.164792697,-5.112274621,-4.879017272,-4.486790184,-3.963610831,-3.340875853,-2.650503547,-1.924043758,-1.190795921,-0.478391706,0.187255435,0.783546914,1.292254589,1.700010174,1.999121622,2.18733591,2.267528352,2.247055701,2.137099196,1.951535586,1.705889861,1.416437388,1.099374272
0142die_water,-9.61,-8.18,-1.43,298,0.029735531,0.120339232,0.271608473,0.483377059,0.755293411,1.086181933,1.473396147,1.912312586,2.396443564,2.918673989,3.473079919,4.055573674,4.663123853,5.292601966,5.939949837,6.599794522,7.265800463,7.931766804,8.59173889,9.239393569,9.868226035,10.4727634,11.04958899,11.59870338,12.12572442,12.64339525,13.17589309,13.77211548,14.51216766,15.47815526,16.71373152,18.21605389,19.95388934,21.88617805,23.9563639,25.97440026,27.15107659,26.08316862,22.46262703,17.90591898,14.37800767,12.76010466,12.72010148,12.99284798,11.70770455,7.105270155,-1.524257567,-13.40625571,-26.6815289,-39.25342431,-49.43425632,-56.44950117,-60.47512661,-62.19033005,-62.09437156,-60.27258776,-56.16061317,-48.54385325,-36.08378558,-18.48298273,2.702025216,24.57612783,43.65973603,56.85013403,64.97712517,69.20044232,70.37166786,69.0792369,65.74642655,60.73514841,54.37644408,47.01022028,38.9583517,30.49435777,21.88668943,13.41191713,5.167522287,-2.738786451,-10.14260664,-16.81268409,-22.4820673,-26.91055421,-29.95244526,-31.62045344,-32.05395269,-31.47385044,-30.12218922,-28.23188362,-26.00663319,-23.60543685,-21.14402199,-18.72833519,-16.47569406,-14.52306302,-12.99005224,-11.9090923,-11.2244997,-10.82212641,-10.56994978,-10.35854846,-10.11527968,-9.779865264,-9.30016079,-8.643823795,-7.819601032,-6.868001258,-5.823141138,-4.6662982,-3.329321514,-1.743059736,0.122366608,2.230247624,4.477017172,6.726945614,8.838745512,10.67704541,12.15466969,13.24823828,13.97590595,14.34777241,14.34956685,13.95476793,13.14348862,11.92995852,10.36212106,8.516109749,6.475618624,4.317626113,2.116344794,-0.052317875,-2.140777373,-4.116113746,-5.954347583,-7.629462805,-9.109777169,-10.36189393,-11.35628033,-12.07350329,-12.50898536,-12.67329236,-12.58969993,-12.28856523,-11.80488937,-11.16383026,-10.37719588,-9.448923572,-8.385556848,-7.205084912,-5.939302474,-4.630313315,-3.325022655,-2.064559375,-0.879959952,0.204812413,1.174844007,2.02319282,2.748041924,3.350538511,3.832458539,4.194961776
0143dip_water,-11.38,-10.11,-1.27,298,0.046153495,0.186422072,0.41957129,0.744374448,1.159690827,1.663520267,2.251831061,2.917911788,3.652646417,4.446089561,5.289444097,6.175743208,7.098758995,8.05170814,9.02677372,10.01492737,11.0063878,11.99145248,12.96105883,13.90614294,14.81733868,15.68614458,16.50643012,17.27693095,18.00395028,18.70299484,19.4045936,20.17621634,21.13899662,22.42052262,24.08356567,26.11318825,28.44851313,31.01606051,33.71830881,36.30213282,37.95332594,37.33116672,34.13969357,29.89126395,26.45980021,24.72533475,24.37050185,24.04014537,21.60129913,14.92527567,3.040702797,-13.1938935,-31.44440843,-48.94642804,-63.52552476,-73.84315625,-80.01526249,-83.0635234,-83.63037617,-81.73553369,-76.61306738,-66.79287576,-50.91948291,-29.03615936,-3.254830543,23.0254801,45.69568139,61.61094204,71.98544204,77.99032851,80.46777146,79.98424123,76.96721913,71.76266439,64.75103137,56.34633427,46.97001887,37.00763925,26.78699818,16.68656405,6.97251219,-2.175957914,-10.54267931,-17.8718295,-23.89882021,-28.40498049,-31.26754156,-32.55786623,-32.46903773,-31.25945848,-29.21689801,-26.6383345,-23.80559809,-20.98106009,-18.39329592,-16.23240314,-14.66238893,-13.79949608,-13.68884182,-14.2642517,-15.33062728,-16.63865121,-17.92674556,-19.04163663,-19.91365248,-20.51821198,-20.85401198,-20.9293986,-20.77021129,-20.40687323,-19.84081693,-19.00463626,-17.78096337,-16.06220497,-13.80288824,-11.05654559,-7.947129181,-4.6368921,-1.300665522,1.903197586,4.846936838,7.4166071,9.552135311,11.23339689,12.46415179,13.25637176,13.63341292,13.62442438,13.26087903,12.57952411,11.62818021,10.46167192,9.144775165,7.752012057,6.355419094,5.011873207,3.765838104,2.651796702,1.688243558,0.869420795,0.171906671,-0.424688174,-0.927542469,-1.339565287,-1.671252925,-1.941553768,-2.182511035,-2.430927738,-2.722388422,-3.076227623,-3.48421241,-3.934142119,-4.401612384,-4.854910934,-5.266594408,-5.625343775,-5.933605024,-6.195915011,-6.409203687,-6.560497046,-6.632599319,-6.612657037,-6.500062811,-6.304778101
0146met_water,-14.44,-7.67,-6.77,298,0.022341784,0.090773087,0.205605964,0.366634165,0.573570052,0.825650411,1.119772337,1.45006851,1.812417729,2.209320307,2.638189157,3.093429929,3.570350547,4.065752237,4.576556709,5.09845064,5.625765473,6.150211328,6.665755589,7.167410052,7.651538722,8.115914071,8.559404786,8.986221417,9.403651348,9.826032781,10.27267176,8.068151582,-31.52621817,-71.37150719,-82.59518023,-79.96891119,-79.38725066,-84.6570957,-85.02688803,-78.99481172,-66.47208427,-49.66308882,-31.74292525,-14.75974868,0.286926997,13.05293893,23.3626944,30.64734518,33.95135376,32.75931277,27.71457389,20.38655747,12.05154569,3.284139959,-4.463079125,-8.594057098,-2.745364899,21.75945516,67.80344804,123.8000001,164.0164497,186.3573872,192.133171,184.0637607,165.7599086,140.6820788,112.2633198,82.5849689,53.0130243,24.53272931,-2.122541542,-26.26003852,-47.51211919,-65.99914019,-81.81669247,-94.82177589,-105.1032899,-112.4015694,-116.1587781,-115.9994413,-112.3310028,-105.9477717,-97.54592155,-87.70210715,-76.83434033,-65.20165067,-52.86767827,-39.88977647,-26.56169355,-13.42368596,-1.323896258,9.058708137,17.34237975,23.47258559,27.69392909,30.37628184,31.89225703,32.54676812,32.59345421,32.23865245,31.61928381,30.77453119,29.64416665,28.14202506,26.23216073,23.97965717,21.53312787,19.07009493,16.78688299,14.87874211,13.4173316,12.1117122,10.86798789,9.66675693,8.3794769,6.856812988,5.006854196,2.808799433,0.260167248,-2.602045267,-5.685858057,-8.887107538,-12.09307143,-15.19154219,-18.06256499,-20.6020856,-22.72466672,-24.3489429,-25.41567114,-25.92649406,-25.95778438,-25.60821825,-24.89103018,-23.82885404,-22.43306192,-20.69017512,-18.58475634,-16.11227519,-13.28057995,-10.13889348,-6.762180758,-3.247067086,0.300439026,3.773191437,7.067578706,10.09150631,12.76174707,14.9966985,16.719268,17.88878293,18.50852294,18.60136079,18.22656002,17.47490344,16.44271883,15.19661362,13.77426454,12.20005375,10.49244385,8.663710651,6.726626778,4.717700012,2.686394147,0.685849255
